PlayerID,FirstName,LastName,Weight,Swings,PgaDebut,Country,BirthDate,BirthCity,BirthState,College,PhotoUrl,SportRadarPlayerID,PgaTourPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,DraftKingsName,FantasyDraftName,FanDuelName,FantasyDraftPlayerID,DraftKingsPlayerID,FanDuelPlayerID,YahooPlayerID
40004449,Darrell,Acker,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004450,Ed,Ackerbloom,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004451,Julius,Ackerbloom,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004452,Bob,Ackerman,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004453,Danny,Ackerman,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40003850,Derek,Ackerman,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Derek Ackerman,,,,700834.0,,
40004454,Craig,Ackermann,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004455,Carlos Perez,Acosta,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004456,Ernesto Perez,Acosta,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40001644,Gustavo,Acosta,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,25503.0,,,,,,,,,,
40004406,Joe,Acosta Jr,170.0,R,1995.0,United States,,Visalia,California,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004457,F.,Acovedo,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004458,Ron,Acree,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004459,Rick,Acton,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40001645,Pablo,Acuna,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,31573.0,,,,,,,,,,
40004460,Carlo Alberto,Acutis,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Carlo Alberto Acutis,,,,766849.0,,
40004461,Kasumi,Adachi,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004462,Tomoaki,Adachi,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004463,Perry,Adair,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000022,Brad,Adamonis,215.0,R,2002.0,United States,1973-01-16T00:00:00,Cumberland,Rhode Island,Miami University,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,77faf53d-cbb1-4593-a48d-66c463808598,23778.0,,,,Brad Adamonis,,Brad Adamonis,,1534.0,77789.0,2246.0
40004464,Adam,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004465,Albert,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004466,Bennie,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004467,Bill,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000023,Blake,Adams,205.0,,2010.0,United States,1975-08-27T00:00:00,Bartlesville,Oklahoma,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,29910.0,,,,,,,,,,
40004468,Bob,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004469,Buck,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004470,C.,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004471,Chick,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004472,Clinton,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004075,Cole,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Cole Adams,,,,701653.0,,
40004473,Cory,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004474,Dave,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004475,Donnell,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004476,F.,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000024,Frank,Adams,,R,2012.0,United States,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000024.png,87b648dd-8c84-4f39-a05e-c963659af043,28178.0,,,,Frank Adams,,,,2077.0,,
40004477,Harry,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004478,Herb,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004479,Jack,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40002774,James,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,48170.0,,,,,,,,,,
40004480,Jeff,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004481,Jerry,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40001646,Zachary,Adams,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,49186.0,,,,,,,,,,
40003222,Niklas,Adank,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Niklas Adank,,,,566209.0,,
40004407,Jon,Adee,,R,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40003246,Gustav,Adell,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Gustav Adell,,,,690543.0,,
40000025,Alfredo,Adrian,,R,,Venezuela,,,,Universidad Bicentenaria de Aragua,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,32172.0,,,,,,,,,,
40000026,Joe,Affrunti,155.0,,2004.0,,1981-08-01T00:00:00,Chicago,Illinois,University of Illinois,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,27796.0,,,,Joe Affrunti,,,,1493.0,,
40003438,Keelan,Africa,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Keelan Africa,,,,692913.0,,
40000027,Brian,Agee,,R,,United States,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40002791,Jonathan,Agren,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,49650.0,,,,Jonathan Agren,,,,372942.0,,
40003766,Camilo,Aguado,,,,Colombia,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,6eac4327-688b-4a23-85c0-2e9fd5cbe286,56050.0,,,,Camilo Aguado,,Camilo Aguado,,761179.0,163451.0,23089.0
40001647,Giovany,Agudelo,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,33996.0,,,,,,,,,,
40000028,Felipe,Aguilar,159.0,R,2009.0,Chile,1974-11-07T00:00:00,Valdivia,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000028.png,,23783.0,2138.0,,,Felipe Aguilar,,,,1164.0,,
40003737,Mario Galiano,Aguilar,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Mario Galiano Aguilar,,,,659.0,,
40004408,Tony,Aguilar,,R,1997.0,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40003533,Anant Singh,Ahlawat,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Anant Singh Ahlawat,,,,694796.0,,
40003026,Veer,Ahlawat,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Veer Ahlawat,,,,670618.0,,
40000029,Jaco,Ahlers,230.0,R,2009.0,South Africa,1982-11-19T00:00:00,Nelspruit,,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,a4a15a16-dcca-40e2-92fe-f90b6e9a6e65,29334.0,,,,Jaco Ahlers,Jaco Ahlers,Jaco Ahlers,1162596.0,803.0,77795.0,8952.0
40003021,Syed Saqib,Ahmed,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Syed Saqib Ahmed,,,,670616.0,,
40004990,Jee Hyun,Ahn,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Jee Hyun Ahn,,,,760765.0,,
40000030,Antti,Ahokas,,R,2009.0,Finland,,Finland,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Antti Ahokas,,,,702170.0,,
40000031,Thomas,Aiken,150.0,R,2006.0,South Africa,1983-07-16T00:00:00,Johannesburg,South Africa,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000031.png,1fccab61-0e3c-4c0a-8d84-fab42af41831,24461.0,1107.0,,,Thomas Aiken,Thomas Aiken,Thomas Aiken,730152.0,455.0,77796.0,4897.0
40004409,Richard,Ainley,,R,2002.0,United States,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000032,Neal,Ajubita,,R,,United States,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40002175,Bjorn,Akesson,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Bjorn Akesson,,,,,,
40002786,Shota,Akiyoshi,,R,,Japan,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,c355f30d-dc01-4d4b-91f7-d13baee87b75,32813.0,,,,Shota Akiyoshi,Shota Akiyoshi,Shota Akiyoshi,1144727.0,671047.0,81954.0,11970.0
40004517,Deo,Akope,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Deo Akope,,,,708735.0,,
40003601,Mikiya,Akutsu,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,35752.0,,,,,,,,,,
40005202,Anthony,Albano,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Anthony Albano,,,,765200.0,,
40005208,Anton,Albers,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Anton Albers,,,,765219.0,,
40003421,Louis,Albertse,220.0,R,2018.0,South Africa,1990-04-02T00:00:00,Ermelo,,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Louis Albertse,,,,670547.0,,
40001664,Anders,Albertson,160.0,R,160.0,USA,1993-06-08T00:00:00,Houston,TX,Georgia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,5af5d2f5-15ee-4e71-a387-13bf2e084e75,49303.0,,,,Anders Albertson,Anders Albertson,Anders Albertson,908283.0,340681.0,77798.0,20689.0
40004482,Bob,Albertson,,R,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40003288,Max,Albertus,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Max Albertus,,,,625017.0,,
40004060,Preston,Alder,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Preston Alder,,,,701654.0,,
40004410,Dennis,Aldrich,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40001979,Galen,Aldrich,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,36888.0,,,,,,,,,,
40000033,Tyler,Aldridge,170.0,R,2009.0,,1984-09-02T00:00:00,Caldwell,Idaho,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,9866655b-54e9-4c23-9483-4fcf91fa5e3a,29745.0,1435.0,,,Tyler Aldridge,Tyler Aldridge,Tyler Aldridge,804691.0,2058.0,77799.0,
40001648,Juan,Alean,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,37168.0,,,,,,,,,,
40004483,Buddy,Alexander,,R,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004484,Carl,Alexander,130.0,R,1996.0,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40004209,Lonny,Alexander,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000034,Tyson,Alexander,167.0,R,2009.0,USA,1988-07-13T00:00:00,Gainesville,FL,Florida,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000034.png,d6169249-8be8-4f0d-b343-2c13f2e386ef,33408.0,,,,Tyson Alexander,,Tyson Alexander,,509668.0,80548.0,10187.0
40004411,X,Alexander,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40005031,Ryan,Alford,,,,United States,,Shreveport,Louisiana,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,0b7cb387-8b28-4432-b23f-22d45771c43e,60853.0,,,,Ryan Alford,,Ryan Alford,,762122.0,164515.0,24179.0
40003963,Jack,Algya,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Jack Algya,,,,701559.0,,
40004190,Yasin,Ali,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000035,Steven,Alker,145.0,R,1998.0,New Zealand,1971-07-28T00:00:00,Hamilton,New Zealand,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000035.png,b392d0d1-15a0-4ba9-a4c6-d13d02055626,20771.0,,,,Steven Alker,Steven Alker,Steven Alker,804692.0,1690.0,77800.0,
40003496,Jaham,Alkuwari,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Jaham Alkuwari,,,,694403.0,,
40004485,Donald,Allan,,R,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40003746,James,Allan,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,James Allan,,,,1054.0,,
40004486,Michael,Allan,,R,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,,,,,,,
40000036,Steve,Allan,180.0,R,1996.0,Australia,1973-10-18T00:00:00,Melbourne,Australia,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000036.png,d8b43dfb-70cc-43f4-8b8c-a2d4a8ea2def,21633.0,262.0,,,Steve Allan,Steve Allan,Steve Allan,874215.0,527.0,77801.0,1077.0
40000037,Fulton,Allem,215.0,R,1986.0,South Africa,1957-09-15T00:00:00,Kroonstad,South Africa,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000037.png,,,,,,,,,,,,
40004782,Beth,Allen,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Beth Allen,,,,704105.0,,
40003991,Blake,Allen,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/0.png,,,,,,Blake Allen,,,,701586.0,,
40004487,Jason,Allen,130.0,R,1998.0,United States,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40004487.png,,,,,,,,,,,,
40000038,Michael,Allen,195.0,R,1988.0,United States,1959-01-31T00:00:00,San Mateo,California,University of Nevada,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/golf/low-res/40000038.png,,6197.0,,,,Michael Allen,,,,1171.0,,
